i,o,d,azimuth,arc,o_area,d_area,grid_dist,o_km_from_sub,d_km_from_sub,crosses_sub,real_flow,weight
38224,385,175,26.5257,14.6252,1.08795,2.4046,20.6565,2.36762,4.56898,TRUE,16.4224,3.105980807523461e-6
189429,148,153,159.252,2.6939,1.30889,1.19624,2.91095,0.884979,0.603344,FALSE,45.4401,2.3049992676582694e-5
74678,112,281,175.752,8.40403,1.2982,0.94875,9.9213,0.00611093,2.09882,TRUE,12.5835,3.906689846841817e-6
155235,108,103,-19.2389,4.11776,1.97088,3.08273,4.34601,0.00267514,2.13959,TRUE,13.7811,5.947661676722992e-5
122802,64,281,159.114,14.3298,1.52754,0.94875,15.4979,3.2597,2.09882,TRUE,14.9808,2.9446040452156054e-6
186196,374,52,3.51931,8.1555,1.72157,2.98113,10.3993,2.08305,4.24265,FALSE,0,1.5172252458473267e-5
84677,44,193,94.9218,18.6486,1.61248,1.10524,24.136,6.76859,0.347087,TRUE,0,1.4990824847534228e-6
163022,97,391,92.7039,2.15382,1.2841,1.30558,2.73601,1.80974,2.46616,FALSE,72.7634,2.54668220357667e-5
150346,182,224,31.49,9.6864,1.96792,1.30501,13.6873,3.93212,2.7118,FALSE,4.44587,6.07757143514481e-6
108959,50,14,-51.1772,5.30759,0.834076,1.64898,7.40465,5.60394,9.34867,FALSE,4.94763,7.020101908885772e-6
182697,271,267,-63.4047,2.87796,2.01715,2.46927,4.07324,9.64526,7.3092,FALSE,6.91506,5.292307081163166e-5
197656,17,122,44.5697,14.0827,2.54829,0.547299,19.1994,5.02088,0.243008,TRUE,0,1.8632284988963852e-6
147818,95,148,43.8373,9.6035,2.22673,1.30889,13.141,1.62976,0.884979,TRUE,9.85456,7.421531456697e-6
203255,34,46,169.714,2.39853,2.26404,1.16412,2.62263,6.90964,5.60668,FALSE,5.0092,4.073636141737925e-5
184026,214,191,-88.6529,3.45475,1.23095,2.08683,4.33089,0.953186,2.13796,TRUE,13.9288,2.525597271099493e-5
142791,197,208,177.525,10.2,0.83963,1.42226,12.2667,3.86621,0.145462,FALSE,6.24144,3.1896470503845323e-6
86968,360,391,149.585,7.79777,1.05659,1.30558,9.49752,3.01695,2.46616,TRUE,7.46277,4.743130880613019e-6
100502,77,95,169.052,7.74466,1.59963,2.22673,8.38361,3.65316,1.62976,TRUE,53.73,1.569764859821088e-5
181773,184,209,161.662,5.40816,1.09386,1.63418,5.63666,5.16545,0.354079,FALSE,5.82929,1.2998677316469344e-5
157876,291,110,-119.27,5.16007,1.75412,0.793235,6.22468,0.696361,1.45477,TRUE,28.3564,8.768269038135e-6
3899,444,330,127.616,4.12842,1.45182,0.746428,5.78138,0.860939,1.35166,TRUE,11.8844,7.6167274606691835e-6
166423,253,197,-108.763,5.53765,1.5057,0.83963,5.83221,5.54037,3.86621,FALSE,21.0565,8.777681393481567e-6
72151,294,264,109.112,10.2545,1.35413,2.01521,14.309,3.8968,9.19799,FALSE,0,5.962309790779527e-6
116227,117,99,-87.2905,2.92912,0.856662,1.04803,3.72073,0.986882,0.00483034,FALSE,48.0051,1.0668994145327592e-5
90216,228,202,-135.353,3.83331,1.10258,1.93161,5.22942,0.338641,2.02615,TRUE,44.5672,1.692417887128585e-5
125036,261,168,-119.05,15.1095,2.80345,1.01711,18.212,5.06493,2.55239,TRUE,5.52509,4.275445902864e-6
76663,83,362,52.3332,5.61847,0.762189,0.616388,7.30686,2.14194,0.0263124,FALSE,4.90037,2.4262761557713683e-6
141054,214,213,-157.3,1.43087,1.23095,1.57228,2.00968,0.953186,0.670635,FALSE,17.2231,3.1910102825471666e-5
16285,59,423,-16.9423,3.22436,1.29884,1.12442,3.27593,2.294,0.686013,TRUE,15.3712,1.9772675075074766e-5
145686,248,198,-85.373,5.29561,1.60443,1.85343,6.82702,2.33106,2.04668,TRUE,9.28352,1.646088790448695e-5
153194,150,211,84.3096,3.23588,1.81516,0.87991,3.76636,4.29109,5.83701,FALSE,14.3498,1.8708011659001568e-5
142233,247,154,-138.252,17.0341,1.26248,0.367763,23.5302,1.57093,0.567496,TRUE,24.9284,3.978909965339171e-7
169791,234,231,-174.187,5.00283,2.01465,0.854883,6.48735,5.47325,0.485046,FALSE,12.9063,1.0202059561207645e-5
22929,27,54,73.85,2.80484,2.13493,2.12283,2.81841,7.74161,5.54569,FALSE,6.27369,6.78840493347893e-5
70076,67,368,36.4882,4.4545,2.54402,1.07912,6.24754,4.63756,2.00939,FALSE,19.6474,1.720406039125363e-5
136071,6,452,26.1429,3.11816,1.58318,0.726054,4.40231,0.363548,0.0193749,TRUE,22.8173,1.1074916334107872e-5
145988,348,177,-19.6815,7.70653,1.23506,1.7717,8.20365,0.900689,3.77624,FALSE,16.3587,9.982149290569836e-6
192704,0,342,-6.24446,3.63386,0.674357,0.647644,4.18832,1.52929,0.826985,TRUE,50.2621,4.478481789605911e-6
52175,271,262,-45.871,4.38626,2.01715,3.08878,6.00169,9.64526,7.46226,FALSE,6.91506,4.149299150458172e-5
160826,163,344,-142.955,15.3399,2.48688,0.800883,21.4936,5.11225,3.0775,TRUE,39.4867,2.2282520325803975e-6
165153,218,176,-107.897,5.58849,1.38041,2.55333,5.80155,6.43723,7.13261,FALSE,7.86521,2.4653525433034758e-5
183571,92,9,72.981,5.10678,2.21385,2.0817,5.21263,2.57991,1.25878,TRUE,8.75049,3.675065675808408e-5
11229,402,166,-122.167,2.78331,0.64215,0.857722,3.45894,0.716123,0.0483767,TRUE,8.78942,7.088694369644948e-6
1925,73,315,-88.9874,7.15505,2.8281,2.16993,8.95507,4.64317,10.3304,FALSE,10.0686,2.382435352651421e-5
162242,112,160,32.742,12.6351,1.2982,2.32924,17.833,0.00611093,5.70532,TRUE,9.38934,4.7555227436149125e-6
133602,140,15,-113.437,14.8322,1.20027,2.01683,16.6827,0.0231064,4.5956,TRUE,0,4.480793381321728e-6
82997,181,177,1.07255,3.85642,2.19468,1.7717,4.80691,4.39728,3.77624,FALSE,14.7529,3.383283325426596e-5
184137,324,286,-9.86454,4.07946,1.60028,2.28737,4.48268,1.23541,2.03132,FALSE,16.4079,3.450054529505203e-5
1447,100,256,67.7962,22.7033,0.735432,2.46133,25.0956,1.99522,4.58466,TRUE,0,1.3983854890508199e-6
24792,117,97,-136.916,1.63857,0.856662,1.2841,2.24979,0.986882,1.80974,FALSE,19.5793,1.7765752661107454e-5
60334,346,106,-91.2411,9.67675,1.10322,0.966679,11.8339,1.57285,1.18165,TRUE,15.4917,2.864798666894462e-6
122754,95,382,55.0207,7.1427,2.22673,0.749775,9.09408,1.62976,0.648857,TRUE,6.6019,6.2766037665069734e-6
33590,171,92,-95.916,11.1776,2.37226,2.21385,12.9712,4.89694,2.57991,TRUE,18.5444,1.3597581682736578e-5
62549,57,228,58.8,23.8945,1.56687,1.10258,29.3777,1.22803,0.338641,TRUE,0,8.892837255674933e-7
115628,114,178,177.162,5.23738,1.6684,0.841034,6.27602,2.99795,2.08603,TRUE,8.55643,8.732509823045484e-6
152130,111,137,73.7557,4.37365,1.63083,1.88054,4.4079,2.40755,2.21907,FALSE,13.5925,2.9503080459525055e-5
87284,7,285,104.847,11.7,2.64471,2.24744,16.0815,9.18427,1.34476,TRUE,10.4904,1.162838006583152e-5
111197,370,93,109.155,4.27817,0.921297,0.931073,5.97344,6.17022,3.26742,FALSE,60.0618,5.752800725631413e-6
54668,372,3,-43.1714,10.4824,1.09844,2.23449,14.1241,4.44799,10.3107,FALSE,0,5.473102794336979e-6
117368,387,189,43.285,16.7266,0.990545,2.34756,22.9455,0.813333,3.25767,TRUE,0,1.9886233948842404e-6
133357,115,134,72.7284,1.53122,2.23047,2.50664,1.57085,2.04891,2.96603,FALSE,13.4899,9.576257476057215e-5
669,370,30,-16.3813,3.54954,0.921297,2.54249,3.57161,6.17022,6.31022,FALSE,74.5574,2.9152463090236e-5
183371,117,71,-91.2969,4.42322,0.856662,1.44569,5.41031,0.986882,0.0375723,TRUE,30.6677,9.471130689443892e-6
141207,256,324,-100.503,18.2882,2.46133,1.60028,19.9351,4.58466,1.23541,TRUE,0,4.77280856903457e-6
71996,67,39,-11.68,10.2543,2.54402,1.10933,10.9839,4.63756,5.02043,TRUE,24.2849,7.876140551401772e-6
203335,324,325,170.216,0.781228,1.60028,1.40343,0.859423,1.23541,1.10366,FALSE,18.9438,4.71288873943911e-5
177080,310,176,-17.0734,15.6414,1.96217,2.55333,15.971,1.51447,7.13261,TRUE,0,9.881809781099873e-6
44174,252,31,-115.752,15.0927,2.06265,1.48641,17.4885,1.84921,4.06742,TRUE,0,5.073986179029821e-6
193943,252,198,67.1391,7.07901,2.06265,1.85343,7.90267,1.84921,2.04668,FALSE,0,1.8317397076816046e-5
173120,299,15,-117.209,20.303,2.18004,2.01683,23.9444,4.94652,4.5956,TRUE,0,3.741485294958145e-6
111012,207,380,-131.721,19.6329,1.33989,0.897464,26.2627,1.82161,1.3045,TRUE,10.9396,8.661813000204076e-7
184524,197,85,-97.7927,14.7923,0.83963,3.06446,16.7529,3.86621,3.97504,FALSE,0,4.724284186563434e-6
46323,438,430,157.832,0.753824,0.837962,0.855161,0.832156,3.9142,3.16252,FALSE,6.50722,1.5274273450158116e-5
191054,221,191,-76.9009,3.81218,1.19522,2.08683,5.19209,1.30436,2.13796,TRUE,17.7521,1.9975655500406055e-5
115171,147,299,74.3637,3.13655,2.72202,2.18004,3.1572,1.81458,4.94652,FALSE,5.41015,8.277758147637743e-5
2937,120,122,170.551,12.2527,2.06116,0.547299,13.5439,2.52033,0.243008,TRUE,1.72722,2.7258552388313735e-6
66244,148,137,-3.00224,10.2497,1.30889,1.88054,12.2649,0.884979,2.21907,FALSE,13.1154,6.574653221951246e-6
153872,134,307,84.9367,6.84417,2.50664,1.05525,8.02806,2.96603,5.19197,FALSE,6.91263,1.2434381820648954e-5
26330,34,14,-68.0329,3.19262,2.26404,1.64898,4.48992,6.90964,9.34867,FALSE,6.4251,3.512128505918606e-5
177132,39,322,101.461,2.58296,1.10933,2.00078,3.49112,5.02043,3.81077,FALSE,6.93923,2.829688803868012e-5
170418,234,270,93.8695,3.6761,2.01465,2.4,4.71047,5.47325,6.54314,FALSE,0,4.302742495614902e-5
88539,119,78,-151.831,9.77461,0.594544,0.879978,13.8184,0.543251,3.26173,TRUE,15.9196,1.2149120564192257e-6
132206,196,206,163.424,3.4709,1.92511,1.35894,3.51364,2.1012,0.0263968,TRUE,33.6606,3.3130402539725446e-5
153170,299,196,133.886,5.0435,2.18004,1.92511,6.90367,4.94652,2.1012,FALSE,5.43857,2.2933342538955268e-5
52074,158,432,-108.248,1.67396,0.870327,0.720339,1.747,4.08302,4.8589,FALSE,6.62,1.055598859724327e-5
32029,307,202,169.3,7.15123,1.05525,1.93161,7.7557,5.19197,2.02615,FALSE,5.85389,9.96743482893211e-6
57221,185,203,162.318,1.44702,2.0957,1.07847,1.49249,6.40531,4.96176,FALSE,31.5468,3.9084336500390385e-5
183549,312,14,-50.8857,1.92133,1.37693,1.64898,2.67782,8.26685,9.34867,FALSE,11.8334,3.4805236595731616e-5
54026,371,73,14.3536,2.43745,1.05725,2.8281,3.33199,5.66327,4.64317,FALSE,26.0418,3.987677376777353e-5
127500,447,326,77.8465,5.44368,1.37388,1.63793,5.79578,3.04581,1.34902,TRUE,7.26364,1.5761974225050726e-5
37283,164,114,99.3581,2.48913,1.78883,1.6684,3.32074,2.79482,2.99795,FALSE,27.1297,3.992467290508213e-5
134872,189,268,75.9463,12.1307,2.34756,1.79775,12.5313,3.25767,6.7236,TRUE,13.6493,1.1207650562097128e-5
158295,265,208,171.623,5.74918,1.58783,1.42226,6.43967,1.25016,0.145462,FALSE,18.3097,1.3523079667276927e-5
131708,231,209,-124.853,2.61004,0.854883,1.63418,3.32398,0.485046,0.354079,TRUE,55.8178,1.8672282888954314e-5
185945,435,177,161.157,0.59905,0.938486,1.7717,0.629226,4.1076,3.77624,FALSE,15.1196,4.145027220599239e-5
111462,3,87,94.1797,8.43177,2.23449,1.61365,10.8518,10.3107,1.87931,FALSE,7.19116,1.0169896394210487e-5
182194,156,407,176.489,3.29893,1.60087,0.536268,3.925,1.98611,0.536104,TRUE,6.53875,9.559060219767967e-6
136870,374,102,68.8897,5.28698,1.72157,0.960198,5.75052,2.08305,2.38049,FALSE,10.4476,1.170466971395436e-5
102356,26,28,175.248,4.17129,1.11083,1.11409,4.90011,8.26656,5.05333,FALSE,0,1.05459298303441e-5
58705,224,236,163.876,4.99094,1.30501,1.59041,5.01587,2.7118,2.08377,TRUE,8.9737,1.724876187967783e-5
26458,51,136,48.1439,11.0606,0.928641,1.87808,14.7942,5.05122,0.947638,TRUE,6.58296,3.6723008022512653e-6
91441,252,130,-66.1864,2.14816,2.06265,2.22652,3.03085,1.84921,5.06918e-4,FALSE,8.05077,6.59509943407891e-5
156648,149,130,-131.865,4.54428,2.86329,2.22652,6.08216,3.907,5.06918e-4,FALSE,9.70177,4.16154430570212e-5
58413,45,374,162.421,2.01308,1.86499,1.72157,2.06692,4.09431,2.08305,FALSE,7.39802,5.2691966072585834e-05
25273,293,147,-105.421,2.04612,2.59383,2.72202,2.06665,3.85785,1.81458,FALSE,7.59354,1.1587388300159081e-4
84954,1,241,60.6294,19.5648,0.667705,1.16337,23.6166,0.534559,2.08987,TRUE,0,6.6593631805584e-7
24663,53,41,109.317,1.89005,2.26283,1.61688,2.64023,4.52608,2.67068,FALSE,30.2488,5.640851743994321e-5
11420,263,6,-106.519,9.46492,2.75451,1.58318,9.61655,7.18264,0.363548,TRUE,0,1.4636040868825277e-5
62672,255,262,43.8752,3.96972,2.49985,3.08878,5.43608,3.81247,7.46226,FALSE,18.6976,5.8721397753742455e-5
153016,77,17,-161.148,13.3392,1.59963,2.54829,18.5545,3.65316,5.02088,TRUE,0,5.891671317508758e-6
16694,193,86,-107.703,15.4166,1.10524,1.12296,15.9478,0.347087,0.0103323,TRUE,11.9809,2.4519832439320084e-6
78327,296,293,129.804,4.93641,2.14162,2.59383,6.86719,0.721778,3.85785,FALSE,69.5166,3.053885128705163e-5
103331,100,286,14.2951,9.51543,0.735432,2.28737,13.0023,1.99522,2.03132,TRUE,0,4.343083364067851e-6
142238,109,139,146.751,6.70347,0.949118,0.502924,8.39541,0.97694,1.06887,TRUE,11.3529,2.0986890545161796e-6
42339,156,444,-132.728,1.23245,1.60087,1.45182,1.65776,1.98611,0.860939,FALSE,11.3637,3.94508500615323e-5
141363,229,247,152.099,4.83478,1.37489,1.26248,5.74011,5.05353,1.57093,FALSE,12.1729,1.2320700499528118e-5
36431,328,239,38.1166,2.51852,1.35958,2.72185,3.52026,4.28865,6.60166,FALSE,11.393,4.677172746434623e-5
118646,259,215,-125.894,6.10056,1.46661,1.89983,7.83791,3.17178,0.563546,TRUE,10.1768,1.3474309494086722e-5
114725,290,146,-9.22252,2.04479,2.51167,2.00477,2.26619,1.93567,1.97923,FALSE,20.5156,8.119552618782705e-5
140268,160,115,-107.373,4.62918,2.32924,2.23047,4.76001,5.70532,2.04891,FALSE,51.0763,4.5693291519051735e-5
279,185,146,-119.524,9.69539,2.0957,2.00477,11.7368,6.40531,1.97923,FALSE,0,1.1308335480447327e-5
135304,432,171,-167.233,6.5229,0.720339,2.37226,8.84281,4.8589,4.89694,FALSE,3.98559,6.808788901661534e-6
201099,157,155,-146.801,3.11942,2.53252,1.7136,4.40074,3.88314,1.7884,FALSE,12.2229,4.1830231935483e-5
39356,42,304,-161.765,3.53707,1.65002,1.70634,4.9105,1.96048,0.987606,FALSE,0,2.393697348466434e-5
66446,188,299,-143.224,3.5952,0.687633,2.18004,5.04101,3.77018,4.94652,FALSE,0,1.2392552258857344e-5
34803,315,278,125.49,1.65546,2.16993,2.04678,2.32904,10.3304,8.81062,FALSE,9.63752,7.116417393480062e-5
19427,163,287,-124.251,6.60897,2.48688,2.13127,8.36828,5.11225,0.953222,TRUE,20.5285,2.342966721572265e-5
181591,148,0,-154.513,6.29394,1.30889,0.674357,8.88004,0.884979,1.52929,TRUE,7.07067,3.4868222352124834e-6
202089,76,99,38.3616,2.20233,1.75694,1.04803,3.07444,1.37732,0.00483034,FALSE,17.2465,2.6187534154410836e-5
131236,322,29,-135.044,3.82077,2.00078,2.01379,5.1997,3.81077,2.14292,FALSE,0,3.221685289990645e-5
116160,285,103,-36.9708,4.39835,2.24744,3.08273,5.68635,1.34476,2.13959,FALSE,6.52232,4.980291731853079e-5
133177,320,98,62.3882,11.0069,2.87325,1.31794,13.0161,5.23064,1.85811,FALSE,0,9.76429788097513e-6
205537,310,213,26.1806,1.74126,1.96217,1.57228,2.45844,1.51447,0.670635,FALSE,21.4398,4.872937669651133e-5
136096,118,272,-109.57,14.4542,1.94024,1.78619,15.379,2.02411,10.9957,FALSE,131.902,7.085957933465937e-6
29028,11,274,-108.434,0.955032,1.46246,1.58257,0.996602,7.44276,7.70517,FALSE,0,4.529063678779113e-5
199009,259,6,-106.189,4.91719,1.46661,1.58318,4.96472,3.17178,0.363548,TRUE,16.5393,1.9510233171772466e-5
45738,127,130,8.64229,9.62957,0.431199,2.22652,12.7486,0.437741,5.06918e-4,TRUE,18.2456,2.525567987365455e-6
41928,182,53,-76.6314,15.8777,1.96792,2.26283,21.6577,3.93212,4.52608,TRUE,0,4.8164331623332515e-6
133283,431,149,-113.431,7.08531,0.860499,2.86329,7.97806,3.09592,3.907,FALSE,20.1335,1.1672690472770704e-05
1236,307,210,134.566,3.68004,1.05525,1.37166,5.02173,5.19197,1.74743,FALSE,4.71107,1.201416467549992e-5
26580,52,54,-9.58316,4.10385,2.98113,2.12283,4.53085,4.24265,5.54569,FALSE,27.4216,5.8897496527285354e-5
9017,428,387,123.529,4.22849,1.51572,0.990545,5.97009,2.07912,0.813333,TRUE,11.0682,1.007742466398499e-5
131969,129,375,-76.8003,7.08789,0.559703,0.739681,9.66281,0.486091,2.83601,TRUE,30.7637,1.3767760584097525e-6
186,64,275,-107.623,7.73629,1.52754,1.13975,7.97451,3.2597,10.462,FALSE,27.3839,8.252705173082396e-6
82592,173,296,-113.623,6.1951599999999996,1.51741,2.14162,6.99002,6.17866,0.721778,FALSE,24.5393,1.751746751112832e-5
168411,286,392,166.721,13.6007,2.28737,2.221,14.2017,2.03132,1.67258,TRUE,6.53457,1.1227270027673865e-5
87138,80,46,-136.432,5.74859,1.84221,1.16412,7.87517,2.18003,5.60668,FALSE,6.67417,1.031626062234158e-5
61926,45,450,65.4471,11.5154,1.86499,1.27784,13.128,4.09431,0.485445,TRUE,0,6.076638803946437e-6
74631,444,300,132.96,4.76662,1.45182,1.24199,6.55107,0.860939,2.11144,TRUE,11.6687,1.0533990524933962e-5
48093,20,80,113.187,5.16099,2.62577,1.84221,7.27528,6.4381,2.18003,FALSE,7.95004,2.508014933066826e-5
144055,427,392,125.981,4.29612,0.5004,2.221,6.03937,0.0112812,1.67258,FALSE,38.4211,7.332442010853967e-6
94342,205,268,56.731,11.4549,1.89795,1.79775,14.385,1.16475,6.7236,TRUE,14.2683,7.401203340728944e-6
101899,300,404,-63.9235,1.12014,1.24199,0.836431,1.58478,2.11144,1.32128,FALSE,35.4533,1.776693763274063e-5
8656,252,324,-116.28,4.28636,2.06265,1.60028,4.99881,1.84921,1.23541,TRUE,9.81686,2.75332295424714e-5
83308,398,305,-43.5656,3.88157,1.57458,1.46521,5.24098,1.99835,2.18955,FALSE,10.2815,1.8289114861048546e-5
86518,324,282,-138.243,3.90246,1.60028,1.23016,5.38746,1.23541,2.1733,TRUE,14.9175,1.5129073725960225e-05
88369,321,5,137.897,1.76674,2.51098,1.60997,2.36467,8.52514,6.75794,FALSE,0,6.453544503643262e-5
169990,171,409,-163.914,7.34342,2.37226,0.633566,10.1094,4.89694,0.012701,TRUE,6.84037,4.624548300796521e-6
50424,66,33,-23.5743,9.24525,2.37246,1.50814,10.3839,4.97651,4.00902,TRUE,11.0115,1.0598459248711785e-5
196674,45,122,90.0285,8.72015,1.86499,0.547299,10.8141,4.09431,0.243008,FALSE,9.39585,2.888534478250389e-6
164315,62,52,-8.43129,3.39206,1.69933,2.98113,3.80408,5.06904,4.24265,FALSE,39.9579,5.862965800417814e-5
39352,285,325,170.195,2.80778,2.24744,1.40343,3.08804,1.34476,1.10366,FALSE,13.7489,4.472247336211378e-5
37994,193,338,-100.806,11.3604,1.10524,0.48081,12.3408,0.347087,1.48582,TRUE,0,1.4177361852238474e-6
162441,226,438,-19.6403,7.99716,1.85914,0.837962,8.51027,0.00723389,3.9142,FALSE,11.3534,6.687300239112435e-6
185724,192,191,-178.208,7.90544,1.34531,2.08683,9.91821,2.73791,2.13796,FALSE,10.8164,8.909577749991958e-6
30765,50,324,72.6747,7.87684,0.834076,1.60028,8.07737,5.60394,1.23541,TRUE,8.87277,6.223655340669911e-6
174443,202,148,-123.983,8.94803,1.93161,1.30889,11.3076,2.02615,0.884979,FALSE,6.63127,6.912159829653014e-6
5457,136,252,154.849,3.38457,1.87808,2.06265,3.88361,0.947638,1.84921,FALSE,9.2003,4.370979775551989e-5
27778,71,37,-111.42,3.76911,1.44569,1.88734,4.11891,0.0375723,0.271456,TRUE,15.0368,2.8580640076260302e-5
110061,172,193,66.6176,3.10019,1.02292,1.10524,3.48669,0.00428781,0.347087,TRUE,34.7413,1.443270710425354e-5
167063,162,153,-8.94613,3.16389,0.619892,1.19624,3.51921,0.723947,0.603344,TRUE,103.188,9.375289691116524e-6
68032,78,76,15.8886,1.89291,0.879978,1.75694,2.60482,3.26173,1.37732,FALSE,9.42375,2.3956588734390106e-5
63235,153,285,-35.6328,8.14483,1.19624,2.24744,10.4206,0.603344,1.34476,TRUE,14.0305,7.927489298495086e-6
185243,431,73,-114.755,19.9589,0.860499,2.8281,22.8623,3.09592,4.64317,TRUE,0,2.088420467299361e-6
201781,269,233,-169.468,12.9419,0.872352,2.00135,17.3231,3.92542,1.67658,FALSE,0,2.9636065687819063e-6
86249,152,449,114.53,2.85255,2.02065,1.67726,4.02894,1.64803,4.04424,FALSE,12.5875,3.65134351639627e-5
91406,73,31,-145.408,5.97073,2.8281,1.48641,8.40502,4.64317,4.06742,FALSE,0,1.8445909656417124e-5
102688,437,210,-55.6358,2.66602,1.07266,1.37166,3.76051,0.335435,1.74743,TRUE,18.5882,1.7265910891062232e-5
123037,178,308,6.14343,17.96,0.841034,1.93637,23.3568,2.08603,6.51226,TRUE,15.7431,1.3924992494699012e-6
106806,290,171,132.642,4.84932,2.51167,2.37226,6.67386,1.93567,4.89694,FALSE,9.65072,3.393633893650912e-5
193757,304,428,40.2174,5.41577,1.70634,1.51572,7.51612,0.987606,2.07912,FALSE,0,1.3027740270102378e-5
58371,142,184,32.7218,15.0835,1.42327,1.09386,21.29,0.452948,5.16545,TRUE,37.1313,1.7978003289336805e-6
91883,286,3,-87.8148,12.1684,2.28737,2.23449,15.3856,2.03132,10.3107,FALSE,13.1755,1.044679065771268e-5
91594,262,260,-144.528,3.13722,3.08878,1.56686,4.41184,7.46226,4.79202,FALSE,12.2935,4.6507616340690304e-5
152635,14,86,140.15,11.3247,1.64898,1.12296,14.9413,9.34867,0.0103323,FALSE,3.86195,3.868520670547263e-6
103379,198,197,13.8586,4.85859,1.85343,0.83963,6.62203,2.04668,3.86621,FALSE,16.1965,8.957403795508953e-6
103996,291,171,49.4058,4.92261,1.75412,2.37226,6.53634,0.696361,4.89694,FALSE,36.412,2.438820001110518e-5
156689,148,142,-101.702,1.33626,1.30889,1.42327,1.43357,0.884979,0.452948,TRUE,30.2734,3.248193440818102e-5
17568,330,445,-74.2143,3.81493,0.746428,0.932443,5.26107,1.35166,0.026849,TRUE,18.1565,5.49424242295663e-6
111823,238,307,-25.8231,11.0811,1.17442,1.05525,12.8385,1.80799,5.19197,TRUE,15.1101,3.2418166331642136e-6
102344,312,224,68.9532,25.2594,1.37693,1.30501,27.4399,8.26685,2.7118,TRUE,0,1.2119254024664937e-6
165568,162,57,-85.0334,11.8345,0.619892,1.56687,15.3085,0.723947,1.22803,TRUE,36.649,1.99305205297918e-6
46397,147,374,-130.003,14.1783,2.72202,1.72157,18.754,1.81458,2.08305,TRUE,0,6.628178635661802e-6
173821,86,100,28.6641,2.87403,1.12296,0.735432,4.06354,0.0103323,1.99522,FALSE,3.70491,8.801713553765585e-6
24036,149,151,-8.24763,2.05892,2.86329,2.26984,2.31169,3.907,3.99399,FALSE,10.2162,1.0432424514982504e-4
115210,148,159,5.69526,12.0539,1.30889,1.83512,15.6276,0.884979,4.66913,FALSE,40.6061,4.844467661300084e-6
178715,276,321,-157.552,3.15008,1.02744,2.51098,4.42366,10.2137,8.52514,FALSE,13.0489,2.4711392339156356e-5
120117,203,243,158.448,10.8127,1.07847,2.18563,11.8345,4.96176,2.61921,TRUE,15.6083,6.331834534155466e-6
5583,171,149,-23.4995,4.16876,2.37226,2.86329,4.68435,4.89694,3.907,FALSE,13.1208,6.0823782243324244e-5
130517,294,436,-161.358,2.63582,1.35413,1.14058,3.6623,3.8968,1.65218,FALSE,13.5224,1.869311095318803e-5
190908,353,286,-9.80376,6.15044,0.942108,2.28737,6.76386,0.898116,2.03132,FALSE,17.9531,1.2063972778483613e-5
8935,318,315,126.273,2.00877,2.53384,2.16993,2.82119,12.2312,10.3304,FALSE,14.3409,8.231639771712207e-5
138244,75,185,66.3171,17.8683,1.87882,2.0957,20.1482,2.74865,6.40531,FALSE,18.4166,4.701309014190278e-6
16924,427,102,-24.6445,2.9274,0.5004,0.960198,3.33603,0.0112812,2.38049,TRUE,31.6456,6.401024800554038e-6
154530,396,224,28.0131,13.5442,0.668205,1.30501,19.147,1.1458,2.7118,FALSE,0,1.173672256909941e-6
3989,436,192,-106.834,3.34451,1.14058,1.34531,3.41197,1.65218,2.73791,FALSE,24.6132,2.001517875570482e-5
5534,254,244,-151.753,1.92979,1.33075,1.56793,2.72834,5.59263,3.72546,FALSE,16.542,3.173344831815595e-5
167051,217,244,105.563,4.07442,0.925552,1.56793,5.61266,3.78253,3.72546,FALSE,18.3515,1.0610922499304361e-5
94625,399,78,-51.8159,1.10881,1.42578,0.879978,1.54996,3.85436,3.26173,FALSE,19.9388,2.1538203163200164e-5
